Data Year,ID,Property Name,Reporting Status,Address,ZIP Code,Chicago Energy Rating,Exempt From Chicago Energy Rating,Community Area,Primary Property Type,Gross Floor Area - Buildings (sq ft),Year Built,# of Buildings,Water Use (kGal),ENERGY STAR Score,Electricity Use (kBtu),Natural Gas Use (kBtu),District Steam Use (kBtu),District Chilled Water Use (kBtu),All Other Fuel Use (kBtu),Site EUI (kBtu/sq ft),Source EUI (kBtu/sq ft),Weather Normalized Site EUI (kBtu/sq ft),Weather Normalized Source EUI (kBtu/sq ft),Total GHG Emissions (Metric Tons CO2e),GHG Intensity (kg CO2e/sq ft),Latitude,Longitude,Location,Row_ID,Wards,Community Areas,Zip Codes,Census Tracts,Historical Wards 2003-2015
2021,250118,Humboldt Park Health,Submitted,1044 N Francisco Ave,60622,2.5,false,WEST TOWN,Hospital (General Medical & Surgical),312898,1917,2,,51,35409974.8,28610401.1,0,0,,204.6,412.9,204.4,408.2,6577.1,21,41.899824,-87.699299,POINT (-87.699299 41.899824),2021-250118,49,25,21560,301,10
2021,103608,329 W 18th St,Not Submitted,329 W 18th St,60616,0.0,false,LOWER WEST SIDE,Office,501360,1911,1,,,,,,,,,,,,,,41.857685,-87.636254,POINT (-87.636254 41.857685),2021-103608,26,33,21194,126,8
2021,105615,Surf III LLC,Submitted,426 W SURF ST,60657,4.0,false,LAKE VIEW,Multifamily Housing,89650,1928,1,,83,2806775,1262082.6,0,0,,45.4,102.4,46.3,104.2,467.9,5.2,41.9398511,-87.65844752,POINT (-87.65844752 41.9398511),2021-105615,25,57,4449,710,38
2021,172592,Hall Plaza West,Not Submitted,4628 - 4650 W Diversey Ave,60639,0.0,false,HERMOSA,Strip Mall,66836,1957,1,,,,,,,,,,,,,,41.9316219,-87.74259904,POINT (-87.74259904 41.9316219),2021-172592,17,19,22615,460,7
2021,157287,Midwest Orthopedics at Rush,Submitted,1611 W HARRISON ST,60612,4.0,false,NEAR WEST SIDE,Medical Office,212511,2009,1,,77,8225325.5,0,14865300,0,,108.7,192.5,106.6,186.9,2161.8,10.2,41.87351299,-87.66703729,POINT (-87.66703729 41.87351299),2021-157287,46,29,21184,5,48
2021,103634,Lewis & O'Malley,Submitted,25 E Jackson Blvd,60604,4.0,false,LOOP,College/University,380371,1928,1,,,12170327.6,14372992.6,0,0,,69.8,129.3,74.6,134.3,2501.7,6.6,41.878202,-87.626867,POINT (-87.626867 41.878202),2021-103634,10,38,14912,367,48
2021,174260,Uptown Bank Building,Exempt,4753 N Broadway St,60640,,true,UPTOWN,Office,101422,1924,1,,,,,,,,,,,,,,41.96873677,-87.65917186,POINT (-87.65917186 41.96873677),2021-174260,39,31,22616,241,40
2021,256728,Alta Grand Central (lt027),Submitted,221 W Harrison St,60607,4.0,false,,Multifamily Housing,262020,2020,1,,94,3798344.2,12337435.5,0,0,,68.1,99.5,,,1197.8,5.1,41.88321,-87.65877,POINT (-87.65877 41.88321),2021-256728,46,29,14917,63,41
2021,254372,Lawndale Christian Health and Fitness Center,Submitted,3750 W OGDEN AVE,60623,,true,North Lawndale,Mixed Use Property,64779,2012,1,,,2937247.2,580580.2,0,0,,54.3,136.4,54.3,136.4,450.4,7,41.85793904,-87.71522054,POINT (-87.71522054 41.85793904),2021-254372,14,30,21569,800,36
2021,251355,"Evers Elementary, Medgar -CPS",Exempt,9811 S Lowe Ave,60628,,true,WASHINGTON HEIGHTS,K-12 School,52968,2014,1,,,,,,,,,,,,,,41.71565288,-87.63896474,POINT (-87.63896474 41.71565288),2021-251355,22,72,21861,593,18
2021,252021,CICS Basil,Submitted,1816 W Garfield Blvd,60609,3.5,false,NEW CITY,K-12 School,57350,1956,1,,71,1462557.2,2442300.1,0,0,,68.1,116.1,73.8,122.2,338.6,5.9,41.794164,-87.67006603,POINT (-87.67006603 41.794164),2021-252021,2,59,14924,767,19
2021,124911,Point at Clark,Submitted,3131 N Clark St,60657,3.0,false,LAKE VIEW,Strip Mall,162490,1995,1,,,7603099.5,0,0,0,,79.7,223,81.9,229.5,1085.9,11.4,41.93916606,-87.6496288,POINT (-87.6496288 41.93916606),2021-124911,25,57,4449,681,38
2021,131633,Fulton-Loomis-Carroll Condominium Association,Submitted,1400 W FULTON ST,60607,4.0,false,NEAR WEST SIDE,Office,62555,1907,1,,98,233128.3,2137763.2,0,0,,37.9,46.3,41.7,50,146.8,2.3,41.88660859,-87.66258804,POINT (-87.66258804 41.88660859),2021-131633,46,29,14917,63,41
2021,252073,118 S Clinton,Submitted,118 S Clinton St,60661,2.5,false,NEAR WEST SIDE,Office,78751,1910,1,,34,4650324,0,0,0,,59.1,165.3,59.3,166,664.2,8.4,41.87993535,-87.64144916,POINT (-87.64144916 41.87993535),2021-252073,36,29,4452,786,48
2021,256793,,Not Submitted,4346 N HONORE ST,60613,0.0,false,North Center,,50000,,,,,,,,,,,,,,,,41.954025,-87.670265,POINT (-87.670265 41.954025),2021-256793,18,57,21186,689,13
2021,103604,525 West Monroe,Submitted,525 W Monroe St,60661,3.5,false,NEAR WEST SIDE,Office,1073992,1983,1,,78,43136858.3,668274.1,0,0,,42.6,118.1,43.6,120.8,6197.1,6,41.880543,-87.640541,POINT (-87.640541 41.880543),2021-103604,36,29,14914,786,48
2021,113573,(IL218) - 1540 Lake Shore Dr,Submitted,1534 1542 N LAKE SHORE DR,60610,4.0,false,NEAR NORTH SIDE,Multifamily Housing,138636,1929,1,,96,2046606.3,6297280.1,0,0,,60.2,89,65.4,93.8,626.8,4.5,41.9037528,-87.63558845,POINT (-87.63558845 41.9037528),2021-113573,46,37,14926,148,41
2021,147565,Lakeside Lofts,Not Submitted,2025  S INDIANA AVE,60616,0.0,false,NEAR SOUTH SIDE,,101333,,,,,,,,,,,,,,,,41.84550365,-87.63055693,POINT (-87.63055693 41.84550365),2021-147565,48,35,21194,346,26
2021,102239,"Lake Park Crescent Associates 1, LP",Submitted,1061  E 41ST PL,60653,3.5,false,OAKLAND,Multifamily Housing,137870,2004,1,,54,1834216.5,8164000.1,0,0,,93.4,128.1,100,134.2,695.6,6.5,41.82021138,-87.61246867,POINT (-87.61246867 41.82021138),2021-102239,10,4,4301,583,1
2021,251414,James Wadsworth Elementary School,Submitted,6650 S Ellis Ave,60637,3.0,false,WOODLAWN,K-12 School,64558,1963,1,,46,1344307.5,3833870.2,0,0,,80.2,120.7,87.2,128,395.6,6.1,41.77374217,-87.60122846,POINT (-87.60122846 41.77374217),2021-251414,33,9,22260,347,32
2021,175905,HI Chicago,Submitted,24 E Congress Pkwy,60605,2.5,false,LOOP,Hotel,100535,1880,1,,33,6568209.2,3121325,0,0,,96.4,215.5,99.2,218.5,1103.9,11,41.87588999,-87.62653046,POINT (-87.62653046 41.87588999),2021-175905,10,38,14913,367,48
2021,130379,,Submitted,444 N WABASH AVE,60611,0.0,false,NEAR NORTH SIDE,,57400,,,,,0,0,0,0,,,,,,,,41.89014125,-87.62668588,POINT (-87.62668588 41.89014125),2021-130379,36,37,21182,626,22
2021,175679,240 N. Ashland,Submitted,240 N Ashland Ave,60607,4.0,false,NEAR WEST SIDE,Office,81887,1900,1,,98,1130757.3,327600,0,0,,17.8,42.9,18.5,43.5,178.9,2.2,41.88655482,-87.66760406,POINT (-87.66760406 41.88655482),2021-175679,46,29,21184,579,41
2021,160179,The Kimpton Gray Hotel,Submitted,39 S LaSalle St,60603,4.0,false,LOOP,Hotel,239678,2016,1,,82,9126895.3,7453619.6,0,0,,69.2,139.3,71.3,141.5,1699.5,7.1,41.88104029,-87.63208087,POINT (-87.63208087 41.88104029),2021-160179,36,38,14311,92,22
2021,251771,1333 North Kingsbury,Submitted,1333 N Kingsbury,60642,1.5,false,NEAR NORTH SIDE,Office,126727,1961,1,,38,4136626.9,9279622.2,0,0,,128.1,203.7,132.8,208.6,1083.7,10.3,41.9060185,-87.64946369,POINT (-87.64946369 41.9060185),2021-251771,46,37,22620,108,16
2021,251563,Lazaro Cardenas Elementary School (South),Submitted,2524 S Central Ave,60623,4.0,false,AUSTIN,K-12 School,84116,1912,2,,90,1172161.9,2212130.2,0,0,,40.2,66.6,43.4,69.9,284.9,3.4,41.869894,-87.764317,POINT (-87.764317 41.869894),2021-251563,7,26,22216,61,52
2021,106102,The Regent Condominium Association,Submitted,190  E WALTON PL,60611,4.0,false,NEAR NORTH SIDE,Multifamily Housing,131500,1996,1,,100,721395.7,3988882.8,0,0,,50.1,66,52.9,68.6,314.9,3.4,41.89579275,-87.62247957,POINT (-87.62247957 41.89579275),2021-106102,11,37,21182,158,22
2021,175728,808-12 Junior Terrace LLC,Submitted,808 812 W JUNIOR TER,60613,3.0,false,UPTOWN,Multifamily Housing,76690,1920,1,,44,2901954.1,2431620,0,0,,69.5,139.2,69.5,139.2,543.6,7.1,41.95402016,-87.6620278,POINT (-87.6620278 41.95402016),2021-175728,18,57,21186,725,13
2021,251455,Richards Career Academy HS -CPS,Exempt,5009 S Laflin St,60609,,true,NEW CITY,K-12 School,103015,1907,1,,,,,,,,,,,,,,41.80286625,-87.66205861,POINT (-87.66205861 41.80286625),2021-251455,4,59,14924,677,19
2021,251433,Walter L Newberry Math & Science Academy ES,Submitted,708 W Willow St,60614,3.5,false,LINCOLN PARK,K-12 School,75176,1937,2,,72,1110127,3566300.1,0,0,,62.2,91.2,68.4,97.6,348,4.6,41.913892,-87.646358,POINT (-87.646358 41.913892),2021-251433,34,68,21190,273,51
2021,156840,One Superior Place - CO (np52),Submitted,1 W Superior St,60654,4.0,false,NEAR NORTH SIDE,Multifamily Housing,706415,1999,1,,94,18885188,10118685,0,0,,44.1,96.6,44.1,96.6,3234.8,4.9,41.89526506,-87.62898937,POINT (-87.62898937 41.89526506),2021-156840,11,37,4446,669,22
2021,135080,537 S. Dearborn St.,Submitted,537  S DEARBORN ST,60605,3.5,false,LOOP,Multifamily Housing,78000,1892,1,,74,2298237.9,1179592.2,0,0,,44.6,98.4,45.8,99.8,390.9,5,41.86863212,-87.62730687,POINT (-87.62730687 41.86863212),2021-135080,10,38,14913,368,48
2021,234374,"(IL554-H) - Kinzie Station, Hi-Rise",Submitted,330 N Jefferson Ct,60661,2.0,false,NEAR WEST SIDE,Multifamily Housing,249616,2000,1,,22,6784182,14361538.1,0,0,,94.1,151.7,101.2,157.5,1731.8,7.7,41.88774849,-87.64394791,POINT (-87.64394791 41.88774849),2021-234374,36,29,4452,784,22
2021,105488,5600 N. Sheridan,Submitted,5600  N SHERIDAN RD,60660,1.0,false,EDGEWATER,Multifamily Housing,115973,1963,1,,10,2770230.1,11940500.1,0,0,,147.6,203.6,161.2,216.1,1029.9,10.3,41.99090057,-87.66660744,POINT (-87.66660744 41.99090057),2021-105488,16,76,4451,536,40
2021,251526,John Barry Elementary School,Submitted,2828 N Kilbourn Ave,60641,1.5,false,HERMOSA,K-12 School,78700,1927,2,,35,1139459.9,6929750.2,0,0,,102.5,133,115.1,146.2,530.8,6.7,41.93235271,-87.74015991,POINT (-87.74015991 41.93235271),2021-251526,17,21,22618,411,7
2021,256765,,Not Submitted,2750 N ELSTON AVE,60647,0.0,false,Logan Square,,50000,,,,,,,,,,,,,,,,41.921025,-87.691375,POINT (-87.691375 41.921025),2021-256765,41,23,22535,323,24
2021,101998,TransUnion LLC,Submitted,555 W Adams St,60661,4.0,false,NEAR WEST SIDE,Office,312000,1990,1,,100,8915402.5,0,0,0,,28.6,80,28.6,80,1273.4,4.1,41.87897953,-87.64154809,POINT (-87.64154809 41.87897953),2021-101998,36,29,4452,786,48
2021,251509,Richard J Daley Elementary Academy,Submitted,5024 S Wolcott Ave,60609,1.0,false,NEW CITY,K-12 School,73350,1996,1,,12,2793137.2,5207570.4,0,0,,109.1,181.2,117.2,188.8,675.5,9.2,41.80242628,-87.67247949,POINT (-87.67247949 41.80242628),2021-251509,4,59,14924,709,19
2021,134421,Marketplace At Six Corners,Submitted,4612 - 4730 W Irving Park Rd,60641,4.0,false,PORTAGE PARK,Other - Mall,77966,1997,1,,,162859.1,1067347.7,0,0,,15.8,20.2,18.2,22.9,80,1,41.95551563,-87.74491933,POINT (-87.74491933 41.95551563),2021-134421,50,15,22618,139,20
2021,100001,Ascension SMEMC St Elizabeth Campus,Submitted,1431 N Claremont Ave,60622,,true,WEST TOWN,Mixed Use Property,505417,1928,3,,,18651203.3,34208710.8,0,0,,171,285.2,175.3,286.7,4480.9,14.5,41.90743588,-87.68538017,POINT (-87.68538017 41.90743588),2021-100001,41,25,21560,516,24
2021,158630,(IL0466) - Erie Centre Condo,Submitted,375 425 W Erie St,60654,1.0,false,NEAR NORTH SIDE,Multifamily Housing,428000,1999,2,,23,20620695,2595164.3,0,0,,57.6,149.9,58.3,150.7,3083,7.6,41.89369142,-87.63934318,POINT (-87.63934318 41.89369142),2021-158630,36,37,4446,652,22
2021,251245,3800 N. Lake Shore Drive,Submitted,3800 Lake Shore Dr,60613,0.0,false,LAKE VIEW,Multifamily Housing,249095,1925,1,,,0,0,0,0,,,,,,,,41.95273621,-87.64559131,POINT (-87.64559131 41.95273621),2021-251245,39,57,21186,690,37
2021,119347,2101 S Wabash Ave,Submitted,2101 S WABASH AVE,60616,2.5,false,NEAR SOUTH SIDE,Multifamily Housing,31672,1900,1,,58,1313551.4,0,0,0,,41.5,116.1,41.2,115.3,187.6,5.9,41.85408637,-87.62512419,POINT (-87.62512419 41.85408637),2021-119347,9,34,21194,374,48
2021,110254,(IL405) -110 W Superior,Submitted,110 W SUPERIOR ST,60654,4.0,false,NEAR NORTH SIDE,Multifamily Housing,345904,2009,1,,99,3944688.3,7506462.7,0,0,,41.1,67.9,43.5,69.7,962.1,3.5,41.89158015,-87.63783734,POINT (-87.63783734 41.89158015),2021-110254,36,37,4446,652,22
2021,114339,Sheridan Point Condominiums,Submitted,6325  N SHERIDAN RD,60660,2.5,false,EDGEWATER,Multifamily Housing,186552,1969,1,,59,2755473.2,10397073.6,0,0,,84.4,119.6,92.4,126.7,945.8,6.1,41.99090057,-87.66660744,POINT (-87.66660744 41.99090057),2021-114339,16,76,4451,536,40
2021,159982,Mahalia Jackson Apt,Not Submitted,9141 - 9177 S South Chicago Ave,60617,0.0,false,SOUTH CHICAGO,Multifamily Housing,103330,1974,2,,,,,,,,,,,,,,41.72901449,-87.55425891,POINT (-87.55425891 41.72901449),2021-159982,37,42,21202,510,43
2021,229016,Fulton House Condominium Association,Submitted,345-355 N Canal St,60606,3.5,false,NEAR WEST SIDE,Multifamily Housing,175456,1900,1,,56,7926366,0,0,0,,45.2,126.5,47.8,133.9,1132.1,6.5,41.88806221,-87.63991405,POINT (-87.63991405 41.88806221),2021-229016,36,29,14914,784,22
2021,227382,Drake Tower Apartments Inc.,Submitted,179 E LAKESHORE DR,60611,3.0,false,NEAR NORTH SIDE,Multifamily Housing,276310,1928,1,,46,4625064.9,378275.8,13463116.2,0,,75,119.9,,,1523.2,6.2,41.90042814,-87.62262826,POINT (-87.62262826 41.90042814),2021-227382,11,37,21182,105,22
2021,101551,METROPOLITIAN PIER AND EXPOSITION AUTHORITY,Submitted,301 Cermak Rd,60616,3.0,false,ARMOUR SQUARE,Convention Center,9245333,1971,10,,,377253921.6,346816224.7,0,0,,78.3,153.6,81.9,157.4,72302.9,7.8,41.85284,-87.634931,POINT (-87.634931 41.85284),2021-101551,26,35,21194,3,8
2021,172529,One East 14th Place,Submitted,5 E 14th Pl,60605,4.0,false,NEAR SOUTH SIDE,Multifamily Housing,204036,2000,1,,88,3812944.1,4053390.2,0,0,,50.7,96.2,52.2,97.3,759.9,4.9,41.86215282,-87.62699452,POINT (-87.62699452 41.86215282),2021-172529,9,34,14913,374,12
2021,250145,180 North Wabash LLC,Submitted,180 N Wabash Ave,60601,1.5,false,LOOP,Office,162153,1919,1,,33,9529009.7,8375340.9,0,0,,110.4,218.8,114.5,221.7,1805.8,11.1,41.88542351,-87.62666782,POINT (-87.62666782 41.88542351),2021-250145,36,38,14309,580,22
2021,157469,(IL0444) - VB 1224 Lofts CA,Submitted,1224 W Van Buren St,60607,2.5,false,NEAR WEST SIDE,Multifamily Housing,362107,2007,1,,57,5994321,15914964.5,0,0,,73.2,112,77.4,114.3,1701.5,5.7,41.87684325,-87.65816993,POINT (-87.65816993 41.87684325),2021-157469,23,29,14917,91,48
2021,254377,Cicero & George,Submitted,4800 W GEORGE ST,60641,4.0,false,Belmont Cragin,Multifamily Housing,76764,2016,1,,61,2315646.9,1885224.1,0,0,,54.7,110.3,56.4,112,430.9,5.6,41.95364019,-87.7328657,POINT (-87.7328657 41.95364019),2021-254377,50,16,22618,269,25
2021,173874,The Denifer,Submitted,5400 5406 N KENMORE AVE,60640,3.5,false,EDGEWATER,Multifamily Housing,81600,1990,1,,71,879622.5,5649999.8,0,0,,80,102.9,87,109.8,425.7,5.2,41.97223008,-87.6645957,POINT (-87.6645957 41.97223008),2021-173874,18,31,22616,633,37
2021,105619,529 West Wellington,Submitted,521 541 W WELLINGTON AVE,60657,4.0,false,LAKE VIEW,Multifamily Housing,80064,1925,1,,81,799525.8,3977083.6,0,0,,59.7,80.1,63.4,82.8,325.4,4.1,41.9398511,-87.65844752,POINT (-87.65844752 41.9398511),2021-105619,25,57,4449,710,38
2021,103643,180 North LaSalle,Submitted,180 N LaSalle St,60601,3.5,false,LOOP,Office,859786,1972,1,,76,21818218.2,22096230.8,0,17614031.6,,71.6,116.7,72.4,117.9,5218.1,6.1,41.88538772,-87.63289117,POINT (-87.63289117 41.88538772),2021-103643,36,38,14309,92,22
2021,250102,Maria Diaz Martinez Apts,Not Submitted,2111 N Halsted St,60614,0.0,false,LINCOLN PARK,Multifamily Housing,133953,1968,1,,,,,,,,,,,,,,41.92026783,-87.64782227,POINT (-87.64782227 41.92026783),2021-250102,34,68,21190,798,51
2021,251282,1100 N. Dearborn,Submitted,1100 N Dearborn St,60610,2.0,false,NEAR NORTH SIDE,Multifamily Housing,179090,1930,1,,44,3124563.6,16517017.8,0,0,,109.7,145.7,119.6,155,1323.6,7.4,41.90201818,-87.63035975,POINT (-87.63035975 41.90201818),2021-251282,11,37,14926,310,22
2021,175740,Heartbreak Loftominium Association,Submitted,17  N LOOMIS ST,60607,3.0,false,NEAR WEST SIDE,Multifamily Housing,90000,1915,1,,68,1186937.2,3971543.3,0,0,,57.3,83.3,60.5,85.1,380.5,4.2,41.87399385,-87.651678,POINT (-87.651678 41.87399385),2021-175740,48,29,14917,97,8
2021,159000,Harlan Comm Academy -CPS,Exempt,9652 S Michigan Ave,60628,,true,ROSELAND,K-12 School,169730,1957,1,,,,,,,,,,,,,,41.71752186,-87.62130132,POINT (-87.62130132 41.71752186),2021-159000,43,45,21861,567,31
2021,242148,(IL337) - Museum Park Place South,Submitted,1841 S Calumet Ave,60616,2.0,false,NEAR SOUTH SIDE,Multifamily Housing,407616,2006,1,,46,10207943.1,16349731.8,0,0,,88.2,151.9,93.9,157.9,2326.4,7.7,41.85728279,-87.61931697,POINT (-87.61931697 41.85728279),2021-242148,9,34,21194,374,48
2021,260078,,Not Submitted,1626  W 87TH ST,60620,0.0,false,AUBURN GRESHAM,,74165,,,,,,,,,,,,,,,,41.74023286,-87.65352897,POINT (-87.65352897 41.74023286),2021-260078,13,70,21554,531,18
2021,175185,Jeffery Building Inc.,Submitted,1949 1959 E 71ST ST,60649,4.0,false,SOUTH SHORE,Multifamily Housing,52193,1935,1,,61,820965.4,3451440,0,0,,81.9,113.5,86.4,117.5,300.6,5.8,41.76259226,-87.57231648,POINT (-87.57231648 41.76259226),2021-175185,33,39,22538,453,32
2021,254513,Xavier (xv01),Submitted,625 W Division St,60610,3.5,false,Near North Side,Multifamily Housing,280827,2015,1,,72,7180185.5,6180442,0,0,,57.4,114.3,59.6,116.6,1353.8,5.8,41.90412113,-87.63142484,POINT (-87.63142484 41.90412113),2021-254513,11,37,14926,17,22
2021,104095,4600-4650 W. Diversey,Submitted,4600 4650 W Diversey Ave,60639,4.0,false,HERMOSA,Strip Mall,53267,1957,1,,,416464.6,1731484.6,0,0,,40.3,56,,,151.4,2.8,41.93162302,-87.74252593,POINT (-87.74252593 41.93162302),2021-104095,17,19,22615,460,7
2021,136695,,Exempt,3636 3646 S IRON ST,60609,,true,MCKINLEY PARK,,186000,,,,,,,,,,,,,,,,41.82776094,-87.65952686,POINT (-87.65952686 41.82776094),2021-136695,48,56,14924,721,26
2021,101835,Accesso 230 W Monroe,Submitted,230 W Monroe,60606,4.0,false,LOOP,Office,677385,1971,1,,69,23869082.7,28959598.6,0,0,,78,143.6,81,146.4,4947.3,7.3,41.88100752,-87.63490659,POINT (-87.63490659 41.88100752),2021-101835,36,38,14914,92,48
2021,159187,Midway Gardens Apartments,Not Submitted,727 E 60TH ST,60637,0.0,false,WOODLAWN,,305742,,,,,,,,,,,,,,,,41.78555297,-87.60744454,POINT (-87.60744454 41.78555297),2021-159187,4,9,22260,471,53
2021,106113,"725 W Sheridan Condominium Association, Inc.",Submitted,721 729 W SHERIDAN RD,60613,4.0,false,LAKE VIEW,Multifamily Housing,67346,1920,1,,91,630887.7,3483855,0,0,,78.6,103.6,84.8,110.1,275.2,5.3,41.95402016,-87.6620278,POINT (-87.6620278 41.95402016),2021-106113,18,57,21186,725,13
2021,158394,Michigan - 180 Property LLC,Submitted,180 N Michigan Ave,60601,2.5,false,LOOP,Office,231521,1927,1,,56,9055216,10321457.6,0,0,,83.7,156.3,89,161.9,1841.5,8,41.88552372,-87.62497458,POINT (-87.62497458 41.88552372),2021-158394,36,38,14309,580,22
2021,251222,2229 South Halsted,Submitted,2229 S Halsted St,60608,1.0,false,LOWER WEST SIDE,Office,140445,1908,1,,29,5784524,6528.6,0,0,,68.1,190.6,68.1,190.6,826.5,9.7,41.85175985,-87.64626343,POINT (-87.64626343 41.85175985),2021-251222,48,33,14920,126,8
2021,251470,Dett,Exempt,2101 W Monroe,60612,,true,NEAR WEST SIDE,K-12 School,70600,1961,1,,,,,,,,,,,,,,41.87995,-87.679167,POINT (-87.679167 41.87995),2021-251470,46,29,21184,89,48
2021,111987,442 Wellington Cooperative Building Corporation,Submitted,442 444 W WELLINGTON AVE,60657,4.0,false,LAKE VIEW,Multifamily Housing,131625,1928,1,,100,1504692,5287080.8,0,0,,51.6,74.2,56.1,78.1,495.7,3.8,41.9398511,-87.65844752,POINT (-87.65844752 41.9398511),2021-111987,25,57,4449,710,38
2021,252284,Amhurst Lofts,Submitted,2600 N Southport Ave,60614,3.5,false,LINCOLN PARK,Multifamily Housing,150526,1920,1,,76,1632273.5,5195458.6,0,0,,61.8,90.7,65.3,92.7,509.1,4.6,41.92905985,-87.66340744,POINT (-87.66340744 41.92905985),2021-252284,40,68,21190,796,16
2021,118737,CHICAGO PETERSON AVE (2079),Submitted,2112 W Peterson Ave,60659,3.0,false,WEST RIDGE,Retail Store,408694,2006,1,,70,8050010.1,5857700.4,0,0,,86.8,179.1,90.4,180.9,1460.9,9.1,41.99066763,-87.68218165,POINT (-87.68218165 41.99066763),2021-118737,24,20,4450,43,46
2021,254057,HAYMARKET CENTER,Submitted,932 W Washington Blvd,60607,3.0,false,Near West Side,Residential Care Facility,150000,1890,1,,,7036373.1,9654439.7,0,0,,111.3,198.9,115,200.2,1517.8,10.1,41.8742951,-87.65018,POINT (-87.65018 41.8742951),2021-254057,48,29,14917,97,8
2021,176020,Hyde Park Bank,Submitted,1515 - 1531 E 53rd St,60615,3.0,false,HYDE PARK,Office,158000,1926,1,,,2793759.2,8338302,0,0,,70.5,104.9,76.9,111.7,841.9,5.3,41.7992525,-87.58844296,POINT (-87.58844296 41.7992525),2021-176020,33,8,21192,500,1
2021,140794,The Parc Orleans Condominium Association Inc,Submitted,1546  N ORLEANS ST,60610,4.0,false,NEAR NORTH SIDE,Multifamily Housing,159623,2002,1,,78,3076931.4,3700884.5,0,0,,58.4,107.6,61.1,109.7,636,5.5,41.9037528,-87.63558845,POINT (-87.63558845 41.9037528),2021-140794,46,37,14926,148,41
2021,250056,Whitney M Young Magnet High School,Submitted,211 S Laflin St,60607,1.0,false,NEAR WEST SIDE,K-12 School,430443,1975,3,,3,26119870,37123716.8,0,0,,146.9,260.5,156.9,271,5702.4,13.2,41.87825891,-87.6636621,POINT (-87.6636621 41.87825891),2021-250056,46,29,14917,91,48
2021,243596,Imperial Towers Condominium,Submitted,4250 N Marine Dr,60613,0.0,false,UPTOWN,Multifamily Housing,1256710,1962,1,,,0,0,0,0,,,,,,,,41.96030097,-87.64752405,POINT (-87.64752405 41.96030097),2021-243596,39,31,21186,636,37
2021,252105,611 S. Wells Street Condo (The Vetro),Submitted,611 S Wells St,60607,1.5,false,LOOP,Multifamily Housing,405149,2007,1,,31,12941535.2,7598245,0,0,,70.8,152.4,73.6,157.3,2252,7.8,41.8740597,-87.63330942,POINT (-87.63330942 41.8740597),2021-252105,26,38,14917,12,48
2021,172800,5110 S Kenwood,Submitted,5110  S KENWOOD AVE,60615,4.0,false,HYDE PARK,Multifamily Housing,55932,1990,1,,65,1038353.8,4621300.2,0,0,,101.2,138.7,105.3,142.4,393.8,7,41.80224043,-87.60332678,POINT (-87.60332678 41.80224043),2021-172800,33,8,21192,147,1
2021,161053,Santa Clara Hall-ID# 161053,Submitted,1000 - 1008 W Loyola Ave,60626,4.0,false,ROGERS PARK,Residence Hall/Dormitory,61053,1924,1,,81,1500722.1,2720929.2,0,0,,69.1,115.6,73.8,119.6,358.9,5.9,42.00188394,-87.65658968,POINT (-87.65658968 42.00188394),2021-161053,5,10,21853,267,3
2021,101713,Aon Center,Submitted,200 E Randolph St,60601,3.5,false,LOOP,Office,3457865,1972,1,,77,82280448.2,76821702.6,0,63680135.9,,69.8,115.6,69.7,115.7,19200.1,6,41.88529085,-87.62152084,POINT (-87.62152084 41.88529085),2021-101713,36,38,14309,580,22
2021,242950,Park Place Chicago Condominium Association,Submitted,600 N KINGSBURY ST,60654,1.0,false,NEAR NORTH SIDE,Multifamily Housing,326810,2002,1,,14,5973419.1,15823283,0,8496587.9,,126.1,170.9,126.5,172.3,,,41.89286738,-87.64141169,POINT (-87.64141169 41.89286738),2021-242950,36,37,4446,652,22
2021,256411,8792,Submitted,303 E Chicago Ave,60611,2.0,false,NEAR NORTH SIDE,Laboratory,303490,1925,1,,,24001161.3,66866979.4,0,0,,299.4,452.8,296.7,445.3,6979.6,23,41.89837,-87.62281702,POINT (-87.62281702 41.89837),2021-256411,11,37,21182,233,22
